person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,monthly_income,loan_risk_tier
32,25591,RENT,4.0,VENTURE,B,5000,10.65,0,0.2,0,9,26-35,2132.58,Orta Risk
28,26000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.19,0,6,26-35,2166.67,Aşağı Risk
28,26000,RENT,9.0,MEDICAL,B,5000,11.71,0,0.19,0,7,26-35,2166.67,Aşağı Risk
28,60996,MORTGAGE,11.0,PERSONAL,E,24250,16.4,0,0.4,0,8,26-35,5083.0,Orta Risk
28,54996,MORTGAGE,8.0,EDUCATION,B,16750,10.38,1,0.3,0,9,26-35,4583.0,Orta Risk
33,26100,RENT,16.0,PERSONAL,B,5000,10.75,0,0.19,0,6,26-35,2175.0,Aşağı Risk
28,26400,RENT,7.0,PERSONAL,C,5000,13.11,1,0.19,1,6,26-35,2200.0,Aşağı Risk
28,26496,RENT,2.0,MEDICAL,D,5000,14.83,1,0.19,1,10,26-35,2208.0,Aşağı Risk
28,61000,MORTGAGE,12.0,PERSONAL,A,12000,6.03,0,0.2,0,7,26-35,5083.33,Orta Risk
30,61000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,7.9,0,0.07,0,7,26-35,5083.33,Aşağı Risk
32,61000,MORTGAGE,3.0,PERSONAL,A,2000,7.9,0,0.03,0,7,26-35,5083.33,Aşağı Risk
27,27000,RENT,1.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.19,0,8,26-35,2250.0,Aşağı Risk
29,27000,RENT,8.0,PERSONAL,A,5000,6.76,0,0.19,0,9,26-35,2250.0,Aşağı Risk
34,61000,OWN,7.0,VENTURE,A,5000,5.42,0,0.08,0,6,26-35,5083.33,Aşağı Risk
32,55000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,16000,10.59,1,0.29,0,7,26-35,4583.33,Orta Risk
28,61000,MORTGAGE,12.0,PERSONAL,B,12000,9.99,0,0.2,0,5,26-35,5083.33,Orta Risk
27,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,1050,8.49,0,0.02,0,9,26-35,5083.33,Aşağı Risk
27,61000,MORTGAGE,11.0,MEDICAL,B,1200,10.37,0,0.02,0,5,26-35,5083.33,Aşağı Risk
30,27396,RENT,0.0,MEDICAL,C,5000,10.99,0,0.18,0,5,26-35,2283.0,Aşağı Risk
29,27911,RENT,1.0,MEDICAL,E,5000,17.51,1,0.18,0,7,26-35,2325.92,Aşağı Risk
29,56000,RENT,0.0,PERSONAL,D,8000,10.99,1,0.14,1,5,26-35,4666.67,Aşağı Risk
32,62000,RENT,1.0,HOMEIMPROVEMENT,B,8000,9.99,0,0.13,0,5,26-35,5166.67,Aşağı Risk
30,61000,MORTGAGE,4.0,PERSONAL,A,4500,6.54,0,0.07,0,6,26-35,5083.33,Aşağı Risk
35,61000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.54,0,0.1,0,7,26-35,5083.33,Aşağı Risk
29,61000,MORTGAGE,9.0,PERSONAL,A,9000,7.88,0,0.15,0,7,26-35,5083.33,Aşağı Risk
29,55000,MORTGAGE,0.0,VENTURE,C,5000,12.73,1,0.09,1,7,26-35,4583.33,Aşağı Risk
33,62000,RENT,4.0,VENTURE,B,8000,11.48,0,0.13,0,7,26-35,5166.67,Aşağı Risk
29,62400,RENT,3.0,HOMEIMPROVEMENT,A,8000,6.62,0,0.13,0,8,26-35,5200.0,Aşağı Risk
28,63000,RENT,10.0,VENTURE,D,8000,16.29,0,0.13,0,7,26-35,5250.0,Aşağı Risk
27,63000,RENT,2.0,HOMEIMPROVEMENT,A,8000,7.51,0,0.13,0,6,26-35,5250.0,Aşağı Risk
28,61104,MORTGAGE,2.0,HOMEIMPROVEMENT,A,4400,8.9,0,0.07,0,8,26-35,5092.0,Aşağı Risk
31,64000,RENT,9.0,HOMEIMPROVEMENT,C,8000,14.22,0,0.13,1,9,26-35,5333.33,Aşağı Risk
31,61104,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,9.25,0,0.25,0,10,26-35,5092.0,Orta Risk
27,64800,RENT,3.0,VENTURE,C,8000,13.49,0,0.12,0,10,26-35,5400.0,Aşağı Risk
30,65000,RENT,2.0,MEDICAL,A,8000,7.51,0,0.12,0,5,26-35,5416.67,Aşağı Risk
31,65000,RENT,2.0,MEDICAL,A,8000,6.99,0,0.12,0,9,26-35,5416.67,Aşağı Risk
27,61200,MORTGAGE,5.0,MEDICAL,B,4500,11.86,0,0.07,0,7,26-35,5100.0,Aşağı Risk
27,65000,RENT,11.0,EDUCATION,B,8000,10.37,0,0.12,0,6,26-35,5416.67,Aşağı Risk
29,61240,MORTGAGE,4.0,VENTURE,D,7000,10.99,0,0.11,1,7,26-35,5103.33,Aşağı Risk
32,59000,RENT,1.0,PERSONAL,D,8000,14.96,1,0.14,1,10,26-35,4916.67,Aşağı Risk
32,59004,RENT,0.0,MEDICAL,D,8000,16.49,1,0.14,1,8,26-35,4917.0,Aşağı Risk
31,61400,MORTGAGE,15.0,PERSONAL,B,15000,10.25,0,0.24,0,10,26-35,5116.67,Orta Risk
27,61400,MORTGAGE,3.0,PERSONAL,C,10000,10.99,0,0.16,1,9,26-35,5116.67,Aşağı Risk
28,61425,OWN,2.0,VENTURE,A,9000,5.99,0,0.15,0,7,26-35,5118.75,Aşağı Risk
35,61440,MORTGAGE,7.0,HOMEIMPROVEMENT,A,3500,7.9,0,0.06,0,9,26-35,5120.0,Aşağı Risk
29,55476,MORTGAGE,1.0,MEDICAL,D,10000,15.33,1,0.18,1,8,26-35,4623.0,Aşağı Risk
34,61476,MORTGAGE,12.0,HOMEIMPROVEMENT,A,9200,7.74,0,0.15,0,7,26-35,5123.0,Aşağı Risk
27,66000,RENT,2.0,EDUCATION,C,8000,14.79,0,0.12,1,7,26-35,5500.0,Aşağı Risk
32,66000,RENT,1.0,HOMEIMPROVEMENT,A,8000,7.29,0,0.12,0,10,26-35,5500.0,Aşağı Risk
27,67200,RENT,0.0,PERSONAL,A,8000,6.03,0,0.12,0,5,26-35,5600.0,Aşağı Risk
27,61500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,10.99,0,0.1,0,7,26-35,5125.0,Aşağı Risk
27,68120,RENT,6.0,EDUCATION,B,8000,10.0,0,0.12,0,5,26-35,5676.67,Aşağı Risk
27,68500,RENT,4.0,HOMEIMPROVEMENT,A,8000,6.62,0,0.12,0,10,26-35,5708.33,Aşağı Risk
32,61572,MORTGAGE,0.0,VENTURE,C,15000,13.57,0,0.24,0,7,26-35,5131.0,Orta Risk
33,68500,RENT,6.0,HOMEIMPROVEMENT,B,8000,10.62,0,0.12,0,6,26-35,5708.33,Aşağı Risk
32,63000,RENT,9.0,DEBTCONSOLIDATION,B,8000,10.74,1,0.13,0,5,26-35,5250.0,Aşağı Risk
30,61800,MORTGAGE,6.0,DEBTCONSOLIDATION,B,20000,11.36,0,0.32,0,8,26-35,5150.0,Orta Risk
28,61838,MORTGAGE,12.0,EDUCATION,A,10675,7.49,0,0.17,0,7,26-35,5153.17,Aşağı Risk
29,61848,OWN,13.0,VENTURE,B,5000,10.38,0,0.08,0,10,26-35,5154.0,Aşağı Risk
31,70000,RENT,4.0,EDUCATION,B,8000,10.99,0,0.11,0,6,26-35,5833.33,Aşağı Risk
29,70000,RENT,13.0,EDUCATION,A,8000,7.49,0,0.11,0,5,26-35,5833.33,Aşağı Risk
28,54400,RENT,1.0,MEDICAL,D,8000,15.65,1,0.13,0,10,26-35,4533.33,Aşağı Risk
27,62000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.24,0,8,26-35,5166.67,Orta Risk
30,70000,RENT,2.0,MEDICAL,C,8000,13.11,0,0.11,1,6,26-35,5833.33,Aşağı Risk
29,70000,RENT,9.0,PERSONAL,B,8000,12.53,0,0.11,0,5,26-35,5833.33,Aşağı Risk
27,70000,RENT,11.0,HOMEIMPROVEMENT,D,8000,12.92,0,0.11,1,6,26-35,5833.33,Aşağı Risk
29,70004,RENT,0.0,MEDICAL,A,8000,9.63,0,0.11,0,9,26-35,5833.67,Aşağı Risk
35,71000,RENT,3.0,EDUCATION,B,8000,11.49,0,0.11,0,6,26-35,5916.67,Aşağı Risk
35,62000,MORTGAGE,0.0,EDUCATION,A,9475,6.03,0,0.15,0,5,26-35,5166.67,Aşağı Risk
30,71000,RENT,8.0,MEDICAL,B,8000,11.12,0,0.11,0,8,26-35,5916.67,Aşağı Risk
31,72000,RENT,0.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.11,0,7,26-35,6000.0,Aşağı Risk
30,62000,MORTGAGE,1.0,VENTURE,A,15000,6.03,0,0.24,0,10,26-35,5166.67,Orta Risk
29,62000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000,6.62,0,0.15,0,7,26-35,5166.67,Aşağı Risk
29,62000,OWN,4.0,EDUCATION,A,15000,6.03,0,0.24,0,7,26-35,5166.67,Orta Risk
29,62000,MORTGAGE,6.0,VENTURE,A,12000,7.51,0,0.19,0,5,26-35,5166.67,Aşağı Risk
31,62000,MORTGAGE,9.0,MEDICAL,C,2500,14.65,0,0.04,1,6,26-35,5166.67,Aşağı Risk
34,62000,MORTGAGE,18.0,HOMEIMPROVEMENT,B,28000,11.71,0,0.45,0,10,26-35,5166.67,Yüksək Risk
29,62000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,5.99,0,0.16,0,8,26-35,5166.67,Aşağı Risk
29,72000,RENT,0.0,MEDICAL,C,8000,13.57,0,0.11,1,9,26-35,6000.0,Aşağı Risk
27,62000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.08,0,5,26-35,5166.67,Aşağı Risk
31,72100,RENT,1.0,HOMEIMPROVEMENT,C,8000,14.65,0,0.11,1,10,26-35,6008.33,Aşağı Risk
29,73000,RENT,2.0,HOMEIMPROVEMENT,A,8000,7.4,0,0.11,0,7,26-35,6083.33,Aşağı Risk
30,73008,RENT,5.0,VENTURE,B,8000,9.99,0,0.11,0,7,26-35,6084.0,Aşağı Risk
28,75000,RENT,6.0,EDUCATION,A,8000,7.9,0,0.11,0,6,26-35,6250.0,Aşağı Risk
27,62000,MORTGAGE,11.0,EDUCATION,E,4150,18.39,0,0.07,0,5,26-35,5166.67,Aşağı Risk
27,75000,RENT,2.0,EDUCATION,C,8000,13.49,0,0.11,1,5,26-35,6250.0,Aşağı Risk
29,62000,MORTGAGE,14.0,EDUCATION,E,9600,18.39,0,0.15,0,10,26-35,5166.67,Aşağı Risk
29,56000,MORTGAGE,4.0,MEDICAL,B,8000,11.49,1,0.14,0,5,26-35,4666.67,Aşağı Risk
31,62000,MORTGAGE,7.0,PERSONAL,B,7500,10.99,0,0.12,0,5,26-35,5166.67,Aşağı Risk
30,62000,MORTGAGE,7.0,PERSONAL,B,9600,11.99,0,0.15,0,8,26-35,5166.67,Aşağı Risk
29,76000,RENT,2.0,HOMEIMPROVEMENT,B,8000,11.36,0,0.11,0,5,26-35,6333.33,Aşağı Risk
27,76860,RENT,4.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.1,0,6,26-35,6405.0,Aşağı Risk
31,78000,RENT,2.0,VENTURE,A,8000,7.9,0,0.1,0,7,26-35,6500.0,Aşağı Risk
28,61200,RENT,12.0,MEDICAL,B,8000,10.38,1,0.11,0,8,26-35,5100.0,Aşağı Risk
27,78500,RENT,6.0,VENTURE,A,8000,8.59,0,0.1,0,5,26-35,6541.67,Aşağı Risk
31,62000,MORTGAGE,4.0,VENTURE,A,6550,5.79,0,0.11,0,5,26-35,5166.67,Aşağı Risk
31,80000,RENT,1.0,EDUCATION,C,8000,12.61,0,0.1,1,7,26-35,6666.67,Aşağı Risk
27,56000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,6.91,1,0.18,0,8,26-35,4666.67,Aşağı Risk
27,80500,RENT,2.0,PERSONAL,A,8000,8.49,0,0.1,0,9,26-35,6708.33,Aşağı Risk
29,62000,MORTGAGE,10.0,EDUCATION,A,3600,7.14,0,0.06,0,9,26-35,5166.67,Aşağı Risk
28,82000,RENT,12.0,PERSONAL,A,8000,7.49,0,0.1,0,10,26-35,6833.33,Aşağı Risk
33,62000,MORTGAGE,3.0,EDUCATION,A,10000,7.88,0,0.16,0,6,26-35,5166.67,Aşağı Risk
30,62000,MORTGAGE,4.0,PERSONAL,B,8000,10.99,0,0.13,0,10,26-35,5166.67,Aşağı Risk
29,82710,RENT,2.0,PERSONAL,C,8000,13.49,0,0.1,1,9,26-35,6892.5,Aşağı Risk
29,62000,MORTGAGE,4.0,PERSONAL,D,3000,14.84,0,0.05,0,7,26-35,5166.67,Aşağı Risk
31,62000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,17000,10.99,0,0.27,0,10,26-35,5166.67,Orta Risk
29,83500,RENT,1.0,MEDICAL,B,8000,11.49,0,0.1,0,8,26-35,6958.33,Aşağı Risk
32,62000,MORTGAGE,6.0,PERSONAL,B,6000,11.36,0,0.1,0,6,26-35,5166.67,Aşağı Risk
33,62000,MORTGAGE,3.0,EDUCATION,A,3700,6.39,0,0.06,0,7,26-35,5166.67,Aşağı Risk
28,85000,RENT,8.0,DEBTCONSOLIDATION,B,8000,11.71,0,0.09,0,5,26-35,7083.33,Aşağı Risk
30,62000,MORTGAGE,9.0,EDUCATION,C,5000,13.11,0,0.08,1,8,26-35,5166.67,Aşağı Risk
32,62000,MORTGAGE,3.0,EDUCATION,B,20000,11.36,0,0.32,0,9,26-35,5166.67,Orta Risk
29,85000,RENT,12.0,PERSONAL,B,8000,10.62,0,0.09,0,8,26-35,7083.33,Aşağı Risk
29,62000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,20000,10.99,0,0.32,1,10,26-35,5166.67,Orta Risk
28,62000,MORTGAGE,8.0,PERSONAL,B,5000,10.25,0,0.08,0,6,26-35,5166.67,Aşağı Risk
27,62000,MORTGAGE,6.0,VENTURE,A,3600,7.14,0,0.06,0,9,26-35,5166.67,Aşağı Risk
28,86000,RENT,13.0,MEDICAL,A,8000,5.99,0,0.09,0,10,26-35,7166.67,Aşağı Risk
34,86400,RENT,0.0,MEDICAL,C,8000,13.49,0,0.09,1,9,26-35,7200.0,Aşağı Risk
32,62000,OWN,1.0,EDUCATION,B,15000,12.18,0,0.24,0,6,26-35,5166.67,Orta Risk
27,90000,RENT,0.0,MEDICAL,B,8000,10.99,0,0.09,0,10,26-35,7500.0,Aşağı Risk
33,62000,OWN,2.0,HOMEIMPROVEMENT,C,9800,13.79,0,0.16,1,10,26-35,5166.67,Aşağı Risk
32,90000,RENT,0.0,PERSONAL,A,8000,7.88,0,0.09,0,5,26-35,7500.0,Aşağı Risk
29,62000,MORTGAGE,0.0,PERSONAL,C,10000,12.41,0,0.16,1,9,26-35,5166.67,Aşağı Risk
27,93000,RENT,1.0,MEDICAL,A,8000,10.99,0,0.09,0,7,26-35,7750.0,Aşağı Risk
34,93100,RENT,2.0,HOMEIMPROVEMENT,C,8000,10.99,0,0.09,0,9,26-35,7758.33,Aşağı Risk
28,56000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,5050,12.29,1,0.09,1,5,26-35,4666.67,Aşağı Risk
27,56000,MORTGAGE,0.0,EDUCATION,D,25000,13.55,1,0.45,0,8,26-35,4666.67,Yüksək Risk
28,95000,RENT,5.0,EDUCATION,B,8000,12.42,0,0.08,0,6,26-35,7916.67,Aşağı Risk
31,95000,RENT,5.0,PERSONAL,B,8000,10.99,0,0.08,0,10,26-35,7916.67,Aşağı Risk
27,62000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3275,9.33,0,0.05,0,8,26-35,5166.67,Aşağı Risk
29,62004,MORTGAGE,0.0,MEDICAL,B,12000,11.11,0,0.19,0,7,26-35,5167.0,Aşağı Risk
29,99000,RENT,3.0,HOMEIMPROVEMENT,C,8000,12.99,0,0.08,1,8,26-35,8250.0,Aşağı Risk
33,104000,RENT,9.0,DEBTCONSOLIDATION,B,8000,11.58,0,0.08,0,8,26-35,8666.67,Aşağı Risk
34,105000,RENT,0.0,PERSONAL,A,8000,8.38,0,0.08,0,8,26-35,8750.0,Aşağı Risk
29,105500,RENT,4.0,PERSONAL,A,8000,7.49,0,0.08,0,7,26-35,8791.67,Aşağı Risk
28,103000,RENT,0.0,EDUCATION,D,8000,14.61,1,0.08,0,10,26-35,8583.33,Aşağı Risk
32,62217,MORTGAGE,2.0,MEDICAL,C,6000,14.27,0,0.1,1,6,26-35,5184.75,Aşağı Risk
30,62256,MORTGAGE,1.0,HOMEIMPROVEMENT,D,9000,15.05,0,0.14,1,10,26-35,5188.0,Aşağı Risk
30,108000,RENT,1.0,PERSONAL,D,8000,14.96,1,0.07,1,7,26-35,9000.0,Aşağı Risk
28,62352,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3800,6.62,0,0.06,0,7,26-35,5196.0,Aşağı Risk
35,125000,RENT,11.0,EDUCATION,D,8000,10.99,0,0.06,1,7,26-35,10416.67,Aşağı Risk
30,62400,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,6.03,0,0.1,0,10,26-35,5200.0,Aşağı Risk
33,56400,MORTGAGE,3.0,EDUCATION,B,8500,12.42,1,0.15,0,6,26-35,4700.0,Aşağı Risk
34,130000,RENT,2.0,VENTURE,B,8000,10.99,0,0.06,0,10,26-35,10833.33,Aşağı Risk
27,62400,MORTGAGE,11.0,VENTURE,A,1000,5.42,0,0.02,0,7,26-35,5200.0,Aşağı Risk
30,132640,RENT,6.0,VENTURE,C,8000,13.57,0,0.06,0,5,26-35,11053.33,Aşağı Risk
27,62400,MORTGAGE,12.0,DEBTCONSOLIDATION,A,12000,5.42,0,0.19,0,8,26-35,5200.0,Aşağı Risk
28,150000,RENT,1.0,EDUCATION,B,8000,11.71,0,0.05,0,10,26-35,12500.0,Aşağı Risk
31,62400,MORTGAGE,8.0,EDUCATION,D,8500,14.09,0,0.14,0,5,26-35,5200.0,Aşağı Risk
27,150000,RENT,2.0,EDUCATION,B,8000,10.99,0,0.05,0,7,26-35,12500.0,Aşağı Risk
33,155000,RENT,3.0,MEDICAL,A,8000,7.9,0,0.05,0,6,26-35,12916.67,Aşağı Risk
28,160000,RENT,7.0,PERSONAL,B,8000,12.69,0,0.05,0,7,26-35,13333.33,Aşağı Risk
27,160000,RENT,4.0,EDUCATION,B,8000,12.42,0,0.05,0,9,26-35,13333.33,Aşağı Risk
29,215000,RENT,2.0,MEDICAL,B,8000,10.71,0,0.04,0,7,26-35,17916.67,Aşağı Risk
31,552000,RENT,0.0,PERSONAL,A,8000,7.29,0,0.01,0,10,26-35,46000.0,Aşağı Risk
32,62400,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,12.53,0,0.32,0,6,26-35,5200.0,Orta Risk
27,67000,RENT,1.0,DEBTCONSOLIDATION,C,8050,14.72,0,0.12,0,9,26-35,5583.33,Aşağı Risk
33,55200,RENT,3.0,VENTURE,C,8100,10.99,0,0.15,1,10,26-35,4600.0,Aşağı Risk
30,62496,MORTGAGE,14.0,PERSONAL,B,3200,10.99,0,0.05,0,8,26-35,5208.0,Aşağı Risk
32,35004,RENT,3.0,MEDICAL,D,8150,16.49,0,0.23,1,5,26-35,2917.0,Orta Risk
35,62500,OWN,2.0,MEDICAL,A,1600,5.42,0,0.03,0,5,26-35,5208.33,Aşağı Risk
27,62500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,7.66,0,0.19,0,8,26-35,5208.33,Aşağı Risk
30,62500,MORTGAGE,8.0,MEDICAL,A,15000,6.91,0,0.24,0,10,26-35,5208.33,Orta Risk
33,42996,RENT,2.0,DEBTCONSOLIDATION,A,8200,7.88,0,0.19,0,9,26-35,3583.0,Aşağı Risk
29,62500,MORTGAGE,13.0,DEBTCONSOLIDATION,B,5000,11.36,0,0.08,0,7,26-35,5208.33,Aşağı Risk
29,77000,RENT,0.0,EDUCATION,A,8225,10.99,0,0.11,0,10,26-35,6416.67,Aşağı Risk
31,62500,OWN,0.0,VENTURE,C,3000,13.92,0,0.05,1,5,26-35,5208.33,Aşağı Risk
28,32500,RENT,0.0,MEDICAL,A,8250,7.51,0,0.25,0,10,26-35,2708.33,Orta Risk
35,48000,RENT,7.0,MEDICAL,A,8250,7.51,0,0.17,0,6,26-35,4000.0,Aşağı Risk
27,62570,MORTGAGE,11.0,EDUCATION,D,25000,14.84,0,0.4,0,5,26-35,5214.17,Orta Risk
28,56664,MORTGAGE,12.0,PERSONAL,D,16300,14.91,1,0.29,1,10,26-35,4722.0,Orta Risk
28,62851,MORTGAGE,8.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.19,0,6,26-35,5237.58,Aşağı Risk
33,62910,OWN,3.0,PERSONAL,D,7075,17.58,0,0.11,0,8,26-35,5242.5,Aşağı Risk
32,19000,RENT,1.0,PERSONAL,A,8325,6.62,1,0.44,0,9,26-35,1583.33,Yüksək Risk
31,26900,RENT,1.0,VENTURE,A,8325,7.51,1,0.31,0,7,26-35,2241.67,Orta Risk
28,81120,RENT,0.0,PERSONAL,A,8350,7.49,0,0.1,0,8,26-35,6760.0,Aşağı Risk
27,63000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,15500,14.65,0,0.25,0,5,26-35,5250.0,Orta Risk
33,63000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,18250,8.9,0,0.29,0,9,26-35,5250.0,Orta Risk
28,30000,RENT,0.0,PERSONAL,B,8400,11.89,0,0.28,0,10,26-35,2500.0,Orta Risk
30,32000,RENT,3.0,HOMEIMPROVEMENT,C,8400,13.98,1,0.26,0,9,26-35,2666.67,Orta Risk
30,63000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,3500,7.49,0,0.06,0,7,26-35,5250.0,Aşağı Risk
27,63000,MORTGAGE,11.0,EDUCATION,A,1700,8.49,0,0.03,0,5,26-35,5250.0,Aşağı Risk
34,32758,RENT,0.0,DEBTCONSOLIDATION,D,8400,14.96,1,0.26,0,5,26-35,2729.83,Orta Risk
27,63000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4400,5.99,0,0.07,0,8,26-35,5250.0,Aşağı Risk
28,63000,MORTGAGE,7.0,EDUCATION,C,8575,13.49,0,0.14,0,8,26-35,5250.0,Aşağı Risk
35,33144,RENT,3.0,VENTURE,D,8400,14.91,0,0.25,0,8,26-35,2762.0,Orta Risk
34,63000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18000,11.49,0,0.29,0,9,26-35,5250.0,Orta Risk
34,57000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,2600,5.99,1,0.05,0,7,26-35,4750.0,Aşağı Risk
31,33276,RENT,2.0,MEDICAL,F,8400,18.43,1,0.25,1,5,26-35,2773.0,Orta Risk
29,63000,MORTGAGE,5.0,MEDICAL,B,7400,10.99,0,0.12,0,10,26-35,5250.0,Aşağı Risk
28,63000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,6400,14.79,0,0.1,0,9,26-35,5250.0,Aşağı Risk
27,63000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4000,6.99,0,0.06,0,7,26-35,5250.0,Aşağı Risk
27,63000,MORTGAGE,12.0,PERSONAL,A,18000,7.49,0,0.29,0,9,26-35,5250.0,Orta Risk
27,37000,RENT,7.0,MEDICAL,B,8400,9.91,0,0.23,0,7,26-35,3083.33,Orta Risk
34,33500,RENT,4.0,MEDICAL,B,8400,10.99,1,0.25,0,9,26-35,2791.67,Orta Risk
33,41000,RENT,2.0,MEDICAL,B,8400,11.71,0,0.2,0,6,26-35,3416.67,Orta Risk
32,63000,MORTGAGE,6.0,PERSONAL,A,8000,6.17,0,0.13,0,8,26-35,5250.0,Aşağı Risk
28,63000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,11500,9.99,0,0.18,0,8,26-35,5250.0,Aşağı Risk
27,63000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4500,8.88,0,0.07,0,7,26-35,5250.0,Aşağı Risk
32,42000,RENT,0.0,DEBTCONSOLIDATION,A,8400,7.88,0,0.2,0,9,26-35,3500.0,Orta Risk
28,63000,MORTGAGE,3.0,VENTURE,C,13500,13.23,0,0.21,0,5,26-35,5250.0,Orta Risk
29,63000,OWN,13.0,HOMEIMPROVEMENT,A,15000,10.99,0,0.24,0,7,26-35,5250.0,Orta Risk
29,63000,OWN,0.0,MEDICAL,B,9000,10.99,0,0.14,0,9,26-35,5250.0,Aşağı Risk
35,49872,RENT,2.0,VENTURE,A,8400,7.29,0,0.17,0,9,26-35,4156.0,Aşağı Risk
30,57000,MORTGAGE,3.0,MEDICAL,E,9000,17.93,1,0.16,1,6,26-35,4750.0,Aşağı Risk
30,63000,MORTGAGE,2.0,EDUCATION,B,8000,10.25,0,0.13,0,6,26-35,5250.0,Aşağı Risk
34,63000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.24,0,9,26-35,5250.0,Orta Risk
33,63000,OWN,2.0,EDUCATION,A,12800,7.88,0,0.2,0,10,26-35,5250.0,Orta Risk
32,50400,RENT,11.0,EDUCATION,B,8400,12.42,0,0.17,0,7,26-35,4200.0,Aşağı Risk
27,51000,RENT,1.0,HOMEIMPROVEMENT,B,8400,10.71,0,0.16,0,5,26-35,4250.0,Aşağı Risk
28,63000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,8000,12.73,0,0.13,0,9,26-35,5250.0,Aşağı Risk
29,63000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,11.14,0,0.08,0,9,26-35,5250.0,Aşağı Risk
31,63000,MORTGAGE,3.0,VENTURE,C,7000,13.92,0,0.11,0,7,26-35,5250.0,Aşağı Risk
29,52000,RENT,3.0,VENTURE,A,8400,5.79,0,0.16,0,6,26-35,4333.33,Aşağı Risk
29,63000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,25000,11.48,0,0.4,0,8,26-35,5250.0,Orta Risk
32,63000,MORTGAGE,12.0,EDUCATION,C,7000,13.57,0,0.11,1,7,26-35,5250.0,Aşağı Risk
27,52800,RENT,2.0,VENTURE,B,8400,11.86,0,0.16,0,10,26-35,4400.0,Aşağı Risk
27,63000,OTHER,2.0,DEBTCONSOLIDATION,A,4500,9.63,0,0.07,0,8,26-35,5250.0,Aşağı Risk
27,49600,RENT,2.0,EDUCATION,D,8400,10.99,1,0.17,0,5,26-35,4133.33,Aşağı Risk
27,63000,MORTGAGE,11.0,PERSONAL,A,2500,7.68,0,0.04,0,7,26-35,5250.0,Aşağı Risk
30,57996,RENT,2.0,DEBTCONSOLIDATION,C,8400,12.98,0,0.14,1,8,26-35,4833.0,Aşağı Risk
33,57000,MORTGAGE,3.0,EDUCATION,E,10000,15.68,1,0.18,1,8,26-35,4750.0,Aşağı Risk
30,52576,RENT,3.0,HOMEIMPROVEMENT,A,8400,7.49,1,0.16,0,6,26-35,4381.33,Aşağı Risk
28,63000,MORTGAGE,0.0,EDUCATION,D,5000,13.67,0,0.08,1,7,26-35,5250.0,Aşağı Risk
27,63000,OWN,2.0,MEDICAL,A,9500,8.07,0,0.15,0,6,26-35,5250.0,Aşağı Risk
27,65000,RENT,4.0,EDUCATION,A,8400,6.99,0,0.13,0,5,26-35,5416.67,Aşağı Risk
32,65280,RENT,0.0,PERSONAL,C,8400,13.61,0,0.13,0,9,26-35,5440.0,Aşağı Risk
31,63324,MORTGAGE,8.0,DEBTCONSOLIDATION,B,24000,11.83,0,0.38,0,6,26-35,5277.0,Orta Risk
27,63344,MORTGAGE,3.0,HOMEIMPROVEMENT,B,8000,11.36,0,0.13,0,10,26-35,5278.67,Aşağı Risk
